b,eta,kappa,a_h,mu,omega,a_d,D,alpha,rho,delta,Id,Ic,Iw
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,145.63484775012444,0.01020408163265306,0.004997590303369646,0,2.400207615160525e-6
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,145.63484775012444,0.01020408163265306,0.004942517679127311,0,4.194269192801585e-5
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,145.63484775012444,0.01020408163265306,0.004976168015341254,0,2.382342461085681e-5
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,175.7510624854791,0.01020408163265306,0.004978314108073034,0,5.122616100222828e-6
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,175.7510624854791,0.01020408163265306,0.004997094543325286,0,2.8959993168106905e-6
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,175.7510624854791,0.01020408163265306,0.0049342601254772035,0,5.0472561471580364e-5
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,175.7510624854791,0.01020408163265306,0.004971291206352317,0,2.8700441209246065e-5
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,212.09508879201903,0.01020408163265306,0.004977330940608167,0,6.179495429732676e-6
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,212.09508879201903,0.01020408163265306,0.004996496515705511,0,3.4940649075025535e-6
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,212.09508879201903,0.01020408163265306,0.004924350827802975,0,6.070228015104897e-5
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,212.09508879201903,0.01020408163265306,0.004965428143850601,0,3.4563747126200575e-5
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,255.95479226995357,0.01020408163265306,0.0049761468936421385,0,7.453826162367878e-6
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,255.95479226995357,0.01020408163265306,0.004995775132297652,0,4.215493314276403e-6
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,255.95479226995357,0.01020408163265306,0.004912476346170449,0,7.295537633112415e-5
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,255.95479226995357,0.01020408163265306,0.0049583842424908734,0,4.1607931821478116e-5
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,308.88435964774817,0.01020408163265306,0.004974718969343946,0,8.990063558114967e-6
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,308.88435964774817,0.01020408163265306,0.00499490516448943,0,5.085516056513358e-6
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,308.88435964774817,0.01020408163265306,0.004898265163022051,0,8.76100449775293e-5
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,308.88435964774817,0.01020408163265306,0.004949930631086074,0,5.0061872060055225e-5
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,372.7593720314938,0.01020408163265306,0.004972997115772532,0,1.0841641638323321e-5
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,372.7593720314938,0.01020408163265306,0.004993856071209459,0,6.1346751962562e-6
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,372.7593720314938,0.01020408163265306,0.004881285076454677,0,1.0510596893814762e-4
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,372.7593720314938,0.01020408163265306,0.004939795614059695,0,6.0197266640597595e-5
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,449.8432668969444,0.01020408163265306,0.0049709210442994015,0,1.3072712436638939e-5
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,449.8432668969444,0.01020408163265306,0.0049925912392203295,0,7.399584867471076e-6
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,449.8432668969444,0.01020408163265306,0.004861037042969634,0,1.2594983522353759e-4
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,449.8432668969444,0.01020408163265306,0.004927661406238222,0,7.2331902727107e-5
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,542.867543932386,0.01020408163265306,0.0049684187028987865,0,1.576019909842137e-5
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,542.867543932386,0.01020408163265306,0.004991066407726582,0,8.924510563264643e-6
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,542.867543932386,0.01020408163265306,0.004836948556190227,0,1.5072038209099238e-4
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,542.867543932386,0.01020408163265306,0.004913154483021124,0,8.683930787993274e-5
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,655.1285568595509,0.01020408163265306,0.004965403252248408,0,1.8996246755073913e-5
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,655.1285568595509,0.01020408163265306,0.004989228636488363,0,1.0762394192126411e-5
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,655.1285568595509,0.01020408163265306,0.004808370694070321,0,1.8007075754094263e-4
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,655.1285568595509,0.01020408163265306,0.0048958438292982485,0,1.0415049501641696e-4
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,790.6043210907702,0.01020408163265306,0.004961770233384859,0,2.2891077118670802e-5
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,790.6043210907702,0.01020408163265306,0.0049870142933382015,0,1.2976871214163378e-5
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,790.6043210907702,0.01020408163265306,0.0047745778027162575,0,2.147276351089441e-4
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,790.6043210907702,0.01020408163265306,0.004875232596936968,0,1.247623076176128e-4
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,954.0954763499944,0.01020408163265306,0.004957394928494439,0,2.7576222857755506e-5
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,954.0954763499944,0.01020408163265306,0.004984347065369822,0,1.5644257953889912e-5
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,954.0954763499944,0.01020408163265306,0.00473477121214357,0,2.5548578859085116e-4
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,954.0954763499944,0.01020408163265306,0.004850754560321285,0,1.4924096251776967e-4
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,1151.395399326447,0.01020408163265306,0.004952128197033075,0,3.3208343077274913e-5
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,1151.395399326447,0.01020408163265306,0.00498113556827129,0,1.8855942847118994e-5
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,1151.395399326447,0.01020408163265306,0.004688091123123357,0,3.031953522383326e-4
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,1151.395399326447,0.01020408163265306,0.004821771882568595,0,1.7822428282328147e-4
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,1389.4954943731375,0.01020408163265306,0.0049457917416881846,0,3.997351247837268e-5
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,1389.4954943731375,0.01020408163265306,0.00497727053132924,0,2.2721200994144757e-5
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,1389.4954943731375,0.01020408163265306,0.004633634901923306,0,3.5874168311800735e-4
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,1389.4954943731375,0.01020408163265306,0.004787576290797137,0,2.124205238558662e-4
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,1676.8329368110067,0.01020408163265306,0.004938171884933048,0,4.809190771521168e-5
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,1676.8329368110067,0.01020408163265306,0.004972621524567375,0,2.7370466741217822e-5
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,1676.8329368110067,0.01020408163265306,0.0045704864895159915,0,4.230146774072189e-4
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,1676.8329368110067,0.01020408163265306,0.004747394830411536,0,2.52602617260222e-4
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,2023.5896477251556,0.01020408163265306,0.004929019396748488,0,5.78232543098985e-5
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,2023.5896477251556,0.01020408163265306,0.004967033317441521,0,3.295897590847262e-5
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,2023.5896477251556,0.01020408163265306,0.004497758884443504,0,4.96869744412734e-4
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,2023.5896477251556,0.01020408163265306,0.004700401785599956,0,2.9959625475121763e-4
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,2442.05309454865,0.01020408163265306,0.004918035592391399,0,6.947207268885278e-5
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,2442.05309454865,0.01020408163265306,0.004960321519045936,0,3.967112362198813e-5
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,2442.05309454865,0.01020408163265306,0.004414642833934102,0,5.810763266283692e-4
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,2442.05309454865,0.01020408163265306,0.004645738093426729,0,3.542604757688553e-4
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,2947.0517025518097,0.01020408163265306,0.004904870324708448,0,8.33936114824607e-5
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,2947.0517025518097,0.01020408163265306,0.00495226793928475,0,4.772510384648628e-5
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,2947.0517025518097,0.01020408163265306,0.004320469957995007,0,6.762612913084082e-4
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,2947.0517025518097,0.01020408163265306,0.004582539585606921,0,4.174594296002948e-4
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,3556.4803062231285,0.01020408163265306,0.004889114612471075,0,9.999913067696987e-5
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,3556.4803062231285,0.01020408163265306,0.004942615429506385,0,5.737806809182163e-5
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,3556.4803062231285,0.01020408163265306,0.004214777397686504,0,7.828488431986517e-4
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,3556.4803062231285,0.01020408163265306,0.004509974441454192,0,4.900249259426893e-4
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,4291.934260128778,0.01020408163265306,0.0048702942989054,0,1.19760618029238e-4
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,4291.934260128778,0.01020408163265306,0.00493106226323152,0,6.893174301518233e-5
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,4291.934260128778,0.01020408163265306,0.004097373086013502,0,9.01001387581406e-4
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,4291.934260128778,0.01020408163265306,0.00442728938551452,0,5.7271023943458e-4
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,5179.474679231213,0.01020408163265306,0.004847865322897216,0,1.4321404737390952e-4
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,5179.474679231213,0.01020408163265306,0.004917256743400225,0,8.273782393959706e-5
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,5179.474679231213,0.01020408163265306,0.003968387398224129,0,0.0010305730481526055
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,5179.474679231213,0.01020408163265306,0.004333862710140438,0,6.661370873681909e-4
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,6250.55192527397,0.01020408163265306,0.004821210762313849,0,1.709602501869437e-4
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,6250.55192527397,0.01020408163265306,0.004900791567627256,0,9.920360675863045e-5
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,6250.55192527397,0.01020408163265306,0.003828309244001703,0,0.0011710767013339638
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,6250.55192527397,0.01020408163265306,0.004229260994838185,0,7.707389069537778e-4
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,7543.120063354615,0.01020408163265306,0.004789646030466488,0,2.036621202599853e-4
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,7543.120063354615,0.01020408163265306,0.004881199176329105,0,1.187966411982567e-4
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,7543.120063354615,0.01020408163265306,0.0036779960162548727,0,0.0013216733305429025
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,7543.120063354615,0.01020408163265306,0.004113293056515813,0,8.867069013827891e-4
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,9102.981779915217,0.01020408163265306,0.00475241964436508,0,2.4203704913937295e-4
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,9102.981779915217,0.01020408163265306,0.0048579482621602,0,1.4204821810929704e-4
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,9102.981779915217,0.01020408163265306,0.00351865527804518,0,0.0014811846906489963
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,9102.981779915217,0.01020408163265306,0.003986058072438692,0,0.0010139419119051943
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,10985.411419875572,0.01020408163265306,0.004708733678804129,0,2.868431111533176e-4
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,10985.411419875572,0.01020408163265306,0.0048304426695578275,0,1.695544719316361e-4
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,10985.411419875572,0.01020408163265306,0.003351797670812263,0,0.0016481338602092424
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,10985.411419875572,0.01020408163265306,0.0038479818474789896,0,0.001152018147565424
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,13257.113655901081,0.01020408163265306,0.0046577673073233865,0,3.388577462277186e-4
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,13257.113655901081,0.01020408163265306,0.0047980233058490815,0,2.019744701499892e-4
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,13257.113655901081,0.01020408163265306,0.0031791764227844244,0,0.0018207981704347637
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,13257.113655901081,0.01020408163265306,0.0036998201170248004,0,0.0013001798816695313
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,15998.587196060573,0.01020408163265306,0.004598709481506416,0,3.9884928629560723e-4
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,15998.587196060573,0.01020408163265306,0.0047599774014336306,0,2.4002095562256735e-4
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,15998.587196060573,0.01020408163265306,0.003002698604097588,0,0.001997293392751027
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,15998.587196060573,0.01020408163265306,0.003542669389643279,0,0.0014573306100771034
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,19306.977288832495,0.01020408163265306,0.004530803706973324,0,4.6753944733485855e-4
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,19306.977288832495,0.01020408163265306,0.004715544525007688,0,2.8445433466412607e-4
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,19306.977288832495,0.01020408163265306,0.002824343347978725,0,0.0021756545658448215
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,19306.977288832495,0.01020408163265306,0.003377901464520349,0,0.0016220985354323458
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,23299.51810515372,0.01020408163265306,0.0044533977820346545,0,5.45560081883051e-4
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,23299.51810515372,0.01020408163265306,0.0046639477257028085,0,3.360515402751632e-4
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,23299.51810515372,0.01020408163265306,0.002646073071282284,0,0.0023539264909266592
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,23299.51810515372,0.01020408163265306,0.0032071786455538038,0,0.0017928213544399813
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,28117.68697974225,0.01020408163265306,0.004365994789865625,0,6.334066838772125e-4
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,28117.68697974225,0.01020408163265306,0.004604411011487671,0,3.9558855717900204e-4
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,28117.68697974225,0.01020408163265306,0.0024697467049440993,0,0.0025302532234531576
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,28117.68697974225,0.01020408163265306,0.003032289578023739,0,0.0019677104219756295
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,33932.217718953296,0.01020408163265306,0.004268300154541583,0,7.313915289009579e-4
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,33932.217718953296,0.01020408163265306,0.004536205060213614,0,4.6379471267246787e-4
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,33932.217718953296,0.01020408163265306,0.0022970707282309556,0,0.002702929262973086
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,33932.217718953296,0.01020408163265306,0.002855139758003302,0,0.0021448602419965723
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,40949.15062380419,0.01020408163265306,0.004160262608616891,0,8.395980200427155e-4
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,40949.15062380419,0.01020408163265306,0.004458684120455699,0,5.413157748276874e-4
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,40949.15062380419,0.01020408163265306,0.0021295068796127244,0,0.0028704931196088432
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,40949.15062380419,0.01020408163265306,0.0026776576353346043,0,0.002322342364665438
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,49417.13361323838,0.01020408163265306,0.004042095202721978,0,9.578509636197719e-4
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,49417.13361323838,0.01020408163265306,0.004371338973323246,0,6.286609855569504e-4
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,49417.13361323838,0.01020408163265306,0.0019683237630125716,0,0.0030316762369400232
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,49417.13361323838,0.01020408163265306,0.0025016350988461963,0,0.0024983649011538324
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,59636.23316594637,0.01020408163265306,0.003914293478646516,0,0.0010856893246003478
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,59636.23316594637,0.01020408163265306,0.004273848342168227,0,7.261516445368715e-4
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,59636.23316594637,0.01020408163265306,0.0018144577787974113,0,0.003185542221200823
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,59636.23316594637,0.01020408163265306,0.002328835403379115,0,0.0026711645966209364
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,71968.56730011514,0.01020408163265306,0.0037776223920972973,0,0.0012223732437077303
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,71968.56730011514,0.01020408163265306,0.004166120129013454,0,8.338798675894127e-4
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,71968.56730011514,0.01020408163265306,0.001668626149651375,0,0.0033313738503485233
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,71968.56730011514,0.01020408163265306,0.0021607374923766805,0,0.002839262507623313
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,86851.13737513521,0.01020408163265306,0.0036331060550097967,0,0.0013668931072566936
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,86851.13737513521,0.01020408163265306,0.004048328567212216,0,9.516714321358866e-4
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,86851.13737513521,0.01020408163265306,0.0015312914175944553,0,0.00346870858240563
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,86851.13737513521,0.01020408163265306,0.001998627171503017,0,0.0030013728284968245
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,104811.31341546852,0.01020408163265306,0.0034819833559688014,0,0.0015180165296269869
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,104811.31341546852,0.01020408163265306,0.0039209361530151985,0,0.0010790638468964576
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,104811.31341546852,0.01020408163265306,0.001402670160208545,0,0.0035973298397914116
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,104811.31341546852,0.01020408163265306,0.0018435234172186966,0,0.0031564765827816585
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,126485.52168552957,0.01020408163265306,0.003325658372492429,0,0.0016743416171761843
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,126485.52168552957,0.01020408163265306,0.003784682132639062,0,0.001215317867353103
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,126485.52168552957,0.01020408163265306,0.0012828491846448584,0,0.0037171508153551833
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,126485.52168552957,0.01020408163265306,0.0016962139778370672,0,0.003303786022162738
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,152641.79671752302,0.01020408163265306,0.0031656450663720423,0,0.0018343549330653863
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,152641.79671752302,0.01020408163265306,0.0036405776046600003,0,0.0013594223953394245
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,152641.79671752302,0.01020408163265306,0.0011716933567165627,0,0.003828306643283145
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,152641.79671752302,0.01020408163265306,0.0015572194892131803,0,0.0034427805107865796
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,184206.99693267164,0.01020408163265306,0.0030034855587955283,0,0.0019965144411878593
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,184206.99693267164,0.01020408163265306,0.0034898770132251876,0,0.0015101229867746722
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,184206.99693267164,0.01020408163265306,0.0010689490315324629,0,0.00393105096846773
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,184206.99693267164,0.01020408163265306,0.0014268338555905096,0,0.003573166144409269
2.5e-5,150,50,0.25,0,1,0.7,1,0.05555555555555555,222299.6482526191,0.01020408163265306,0.002840701518470948,0,0.0021592984815286377
2.5e-5,200,50,0.25,0,1,0.7,1,0.05555555555555555,222299.6482526191,0.01020408163265306,0.0033339178697760997,0,0.0016660821302239008
2.5e-5,150,50,0.25,0,10,0.7,1,0.05555555555555555,222299.6482526191,0.01020408163265306,9.743373407990892e-4,0,0.004025662659200593
2.5e-5,200,50,0.25,0,10,0.7,1,0.05555555555555555,222299.6482526191,0.01020408163265306,0.0013051686106094781,0,0.0036948313893904452
